LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405130451785,win,99566405127798575,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,103461966981927044,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,103461966981927044,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,103461966981927044,win,103461966971048042,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,103461966981927044,loss,103461966971048042,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405130451785,win,103461966971048042,loss,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,103461966971048042,loss,99566405130451785,win,
LEC,2020-01-24,2020-04-20,103462454280724883,Playoffs,99566405130451785,win,103461966971048042,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,103461966951059521,loss,98767991860392497,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,103461966951059521,loss,98767991877340524,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,103461966951059521,win,98767991930907107,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509883054987,win,103461966951059521,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,103461966951059521,loss,98926509884398584,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,103461966951059521,win,98926509885559666,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509892121852,loss,103461966951059521,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,103461966951059521,loss,99294153824386385,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,103461966951059521,win,99294153828264740,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98767991877340524,win,98767991860392497,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98767991860392497,loss,98767991930907107,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98767991860392497,win,98926509883054987,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98767991860392497,win,98926509884398584,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509885559666,win,98767991860392497,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98767991860392497,loss,98926509892121852,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,99294153824386385,loss,98767991860392497,win,
